"sci_name","comm_name","year","catch_mt","value_usd","name_label"
"Seriola dumerili","Greater amberjack",2001,2.7309686277,1563.05304043252,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2002,5.3663489893,3077.52922879715,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2003,7.7430169303,4677.22858993174,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2004,9.8908312727,6834.83509182305,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2005,11.8890341113,9315.43510857794,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2006,13.6549541061,12429.5787326278,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2007,15.1747917213,12193.0263650776,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2008,15.8481891471,16559.1547128584,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2009,17.6886714005,16798.9469347841,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2010,19.6803347704,20213.351722415,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2011,21.5784010512,34752.0182375698,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2012,23.4300211599,38576.0171508568,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2013,25.2251104592,50064.3290958148,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2014,26.953067973,56143.3792074372,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2015,28.6179171667,65349.8000127694,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2016,30.1616510403,79331.7035712812,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2017,31.6177500883,94537.538841287,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2018,32.9574347942,86829.2155188798,"Greater amberjack
(Seriola dumerili)"
"Seriola dumerili","Greater amberjack",2019,33.8493573226,89179.0626452272,"Greater amberjack
(Seriola dumerili)"
"Sphyraena barracuda","Great barracuda",1950,119.5156071267,151217.004194228,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1951,125.2962468353,170980.684553291,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1952,127.483606286,159310.61053502,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1953,129.597286906,167810.797031939,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1954,137.5399214783,160864.686691472,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1955,133.6036116531,164483.000777793,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1956,141.3988885638,196212.011894021,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1957,137.3152210769,162265.062109416,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1958,144.9631403259,133842.833119422,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1959,140.7321151772,102218.592340707,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1960,142.330043981,116509.981004528,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1961,141.415563497,151335.579475417,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1962,146.3238621712,152341.723650737,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1963,148.1922452728,169301.193266257,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1964,149.9720291935,169741.342081825,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1965,151.6632139333,161333.108790425,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1966,153.2882531985,178903.333461038,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1967,154.8274999962,160136.99945357,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1968,162.1835871095,218384.741183454,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1969,157.6486161886,207454.70114966,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1970,158.9304855833,242701.473090397,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1971,159.0522155447,255568.599085875,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1972,153.2124509572,218419.057234701,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1973,153.1869442236,458062.66435625,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1974,156.7326948863,433448.186025427,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1975,158.3307412928,280386.959771068,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1976,163.8099333169,236134.476025178,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1977,173.6008159377,320468.495027425,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1978,169.431268554,231953.609256917,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1979,164.3200685901,251978.745340327,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1980,167.4249772023,263188.380812596,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1981,164.7985889081,474215.849915416,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1982,169.4130153998,383921.064890777,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1983,175.1920170474,474331.159811828,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1984,166.8147896414,981353.891907189,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1985,167.1974369286,1295012.69996142,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1986,172.1299928799,1355572.92310783,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1987,174.3209699395,1441673.29497602,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1988,172.1645047765,1185522.36958752,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1989,167.1796572982,1230184.9882227,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1990,166.4409065027,1005960.35041593,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1991,162.8144095432,196785.310465531,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1992,158.7757006218,376453.058005984,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1993,154.6841596021,278098.761656396,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1994,150.4404421638,291179.431533736,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1995,149.8116503922,233260.18532861,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1996,158.0059896844,168285.385355282,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1997,140.8202079121,156255.22926091,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1998,136.2727182915,116602.228360625,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",1999,131.5886665416,126194.583922702,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2000,120.0525655503,100400.716900937,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2001,115.4744098616,287756.109231497,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2002,113.3709864207,294675.568469511,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2003,108.9747045928,245952.965948849,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2004,104.326119976,205766.892451636,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2005,100.2490115352,193688.608961635,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2006,95.8794579908,178444.998565573,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2007,91.2628629845,326873.549728792,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2008,83.337723119,261483.523554186,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2009,82.6203493081,123410.263622551,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2010,82.6701872321,231734.124553186,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2011,82.3426613697,216384.441081106,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2012,81.8976443997,182129.992493708,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2013,81.3300647351,166858.319582368,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2014,80.63484372,223551.0704503,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2015,79.8491487861,215159.032451459,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2016,78.8386848934,261244.436698881,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2017,77.7260798252,247549.189180252,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2018,76.4620371886,186770.861606594,"Great barracuda
(Sphyraena barracuda)"
"Sphyraena barracuda","Great barracuda",2019,74.3432947737,190131.818561186,"Great barracuda
(Sphyraena barracuda)"
"Thunnus albacares","Yellowfin tuna",1985,42.0736036653,109674.314514356,"Yellowfin tuna
(Thunnus albacares)"
"Thunnus albacares","Yellowfin tuna",1986,56.6586716961,85651.65056575,"Yellowfin tuna
(Thunnus albacares)"
"Thunnus albacares","Yellowfin tuna",1987,2.8667947621,4374.50233018013,"Yellowfin tuna
(Thunnus albacares)"
"Thunnus albacares","Yellowfin tuna",1989,6.038469674,20378.5368786044,"Yellowfin tuna
(Thunnus albacares)"
"Thunnus albacares","Yellowfin tuna",1990,9.501348557,29561.6122748636,"Yellowfin tuna
(Thunnus albacares)"
